code_commune,rain_24,average_celsius,average_wind,datetime,risk_level,duration_days
31,82.0,14.75,6.2,2000-06-10,54.0,0
31,56.6,12.2,6.8,2000-06-10,54.0,0
31,59.0,14.75,6.2,2000-06-10,54.0,0
31,56.0,12.6,4.8,2000-06-10,54.0,0
31,145.0,11.5,6.2,2000-06-10,54.0,0
31,135.0,14.75,6.2,2000-06-10,54.0,0
31,57.5,14.75,6.2,2000-06-10,54.0,0
31,97.4,12.3,3.9,2000-06-10,54.0,0
31,6.8,13.2,6.6,2000-06-11,54.0,0
31,4.0,13.9,4.3,2000-06-11,54.0,0
31,6.7,13.98,6.2,2000-06-11,54.0,0
31,68.6,19.0,5.9,2006-10-11,54.0,0
31,40.0,13.87,7.1,2007-04-16,54.0,0
31,90.0,17.18,6.5,2007-05-25,54.0,0
31,19.5,14.75,6.2,2007-06-10,54.0,0
31,64.8,13.98,6.2,2008-06-11,54.0,0
31,0.9,2.8,7.1,2009-01-24,54.0,3
31,20.0,2.8,7.1,2009-01-24,54.0,3
31,3.0,8.4,11.7,2009-01-24,54.0,3
31,1.2,2.8,7.1,2009-01-24,54.0,3
31,17.0,7.5,7.1,2009-01-24,54.0,3
31,1.8,8.9,10.4,2009-01-24,54.0,3
31,8.0,2.8,7.1,2009-01-24,54.0,3
31,1.5,2.8,7.1,2009-01-24,54.0,3
31,1.0,2.8,7.1,2009-01-24,54.0,3
31,2.0,2.8,7.1,2009-01-24,54.0,3
31,2.7,8.5,7.1,2009-01-24,54.0,3
31,18.8,2.8,7.1,2009-01-24,54.0,3
31,4.8,6.5,6.7,2009-01-24,54.0,3
31,1.1,6.0,7.1,2009-01-24,54.0,3
31,2.5,7.3,12.3,2009-01-24,54.0,3
31,20.7,5.8,7.1,2009-01-24,54.0,3
31,0.1,2.8,7.1,2009-01-24,54.0,3
31,34.0,20.5,6.2,2010-06-12,54.0,0
31,95.5,22.5,2.1,2011-08-02,54.0,1
31,70.0,20.98,6.2,2013-06-17,54.0,3
31,73.8,20.98,6.2,2013-06-17,54.0,3
31,26.0,10.0,7.1,2014-01-24,54.0,2
31,60.0,22.9,3.3,2014-06-23,54.0,0
31,15.2,23.9,4.2,2015-07-22,54.0,0
31,12.3,18.9,6.5,2017-05-31,54.0,0
31,45.0,12.95,6.5,2018-05-07,54.0,0
31,72.9,15.2,6.5,2018-05-07,54.0,0
31,26.5,12.93,6.2,2018-06-05,54.0,0
31,2.2,13.98,6.2,2018-06-11,54.0,0
31,44.0,22.8,5.9,2018-07-15,54.0,1
31,78.0,24.3,1.7,2018-07-15,54.0,1
31,29.7,22.6,5.9,2018-07-16,54.0,0
31,15.3,22.6,5.9,2018-07-16,54.0,0
31,34.2,19.5,6.1,2018-07-16,54.0,0
31,37.0,23.2,2.6,2019-06-19,54.0,1
31,58.0,15.2,6.1,2020-05-10,54.0,1
31,36.9,8.6,5.8,2022-01-09,54.0,2
31,67.0,-0.5,7.1,2022-01-09,54.0,3
31,33.8,8.5,7.1,2022-01-09,54.0,3
31,36.8,10.5,4.3,2022-01-09,54.0,3
32,12.1,19.3,6.5,1988-05-25,54.0,0
32,14.5,17.25,6.5,1988-05-25,54.0,0
32,26.2,19.9,6.2,1988-06-17,54.0,0
32,40.0,19.9,6.2,1988-06-17,54.0,0
32,37.0,19.9,6.2,1988-06-17,54.0,0
32,52.0,11.25,7.2,1989-03-31,54.0,0
32,48.0,23.6,5.7,1989-08-07,54.0,0
32,22.0,24.0,5.7,1989-08-07,54.0,0
32,78.4,12.35,6.5,1990-05-17,54.0,0
32,45.0,18.5,6.5,1992-05-30,54.0,0
32,53.2,26.0,5.9,1992-07-05,54.0,0
32,37.0,14.6,6.2,1993-06-08,54.0,0
32,86.6,20.2,4.1,1993-07-05,54.0,1
32,92.1,26.0,5.9,1993-07-05,54.0,1
32,55.0,26.0,5.9,1993-07-05,54.0,1
32,54.0,26.0,5.9,1993-07-05,54.0,1
32,33.5,19.8,5.9,1993-07-05,54.0,1
32,22.0,19.7,5.9,1993-07-05,54.0,1
32,48.5,19.25,5.7,1993-08-14,54.0,2
32,10.0,8.5,7.0,1993-12-23,54.0,4
32,10.2,10.5,7.0,1993-12-23,54.0,4
32,27.4,10.5,7.0,1993-12-23,54.0,4
32,55.0,21.55,5.9,1995-07-01,54.0,0
32,48.1,21.55,5.9,1995-07-01,54.0,0
32,34.3,21.1,5.9,1995-07-02,54.0,0
32,37.0,23.0,5.9,1995-07-02,54.0,0
32,52.0,12.85,6.5,1999-05-18,54.0,0
32,109.5,23.15,5.9,1999-07-12,54.0,0
32,21.4,19.3,5.9,1999-07-27,54.0,0
32,12.4,23.5,5.9,1999-07-27,54.0,0
32,59.0,19.35,5.9,1999-07-31,54.0,0
32,110.0,19.35,5.9,1999-07-31,54.0,0
32,49.7,24.35,5.7,1999-08-04,54.0,0
32,29.0,21.9,0.9,1999-09-24,54.0,1
32,2.0,24.3,6.0,1999-09-24,54.0,1
32,20.0,20.2,6.0,1999-09-24,54.0,1
32,25.0,23.8,6.0,1999-09-24,54.0,1
32,0.8,10.7,4.0,1999-12-25,54.0,4
32,1.5,10.1,7.0,1999-12-25,54.0,4
32,2.7,12.8,7.0,1999-12-25,54.0,4
32,0.0,10.1,7.0,1999-12-25,54.0,4
32,1.3,12.8,7.0,1999-12-25,54.0,4
32,0.0,10.8,7.0,1999-12-25,60.0,4
32,1.5,12.8,7.0,1999-12-25,54.0,4
32,1.2,12.8,7.0,1999-12-25,54.0,4
32,4.1,12.8,7.0,1999-12-25,60.0,4
32,2.0,8.8,7.0,1999-12-25,60.0,4
32,3.2,12.8,7.0,1999-12-25,60.0,4
32,2.0,12.8,7.0,1999-12-25,54.0,4
32,1.5,10.7,7.0,1999-12-25,60.0,4
32,1.0,12.8,7.0,1999-12-25,60.0,4
32,3.0,12.8,7.0,1999-12-25,54.0,4
32,0.8,11.0,2.5,1999-12-25,54.0,4
32,4.3,12.0,7.0,1999-12-25,60.0,4
32,1.0,9.7,5.6,1999-12-25,60.0,4
32,1.6,12.8,7.0,1999-12-25,60.0,4
32,2.8,11.0,7.0,1999-12-25,60.0,4
32,1.2,12.8,7.0,1999-12-25,60.0,4
32,2.1,9.4,7.0,1999-12-25,60.0,4
32,0.0,9.8,7.0,1999-12-25,60.0,4
32,0.8,11.1,4.9,1999-12-25,60.0,4
32,2.0,10.6,7.0,1999-12-25,60.0,4
32,1.9,7.9,7.0,1999-12-25,60.0,4
32,2.6,12.8,7.0,1999-12-25,60.0,4
32,3.0,12.8,7.0,1999-12-25,60.0,4
32,1.8,11.0,3.2,1999-12-25,60.0,4
32,0.6,12.8,7.0,1999-12-25,60.0,4
32,1.7,12.8,7.0,1999-12-25,60.0,4
32,3.1,12.8,7.0,1999-12-25,60.0,4
32,2.2,12.8,7.0,1999-12-25,60.0,4
32,20.0,18.0,1.0,2000-05-10,54.0,0
32,55.0,17.9,6.5,2000-05-10,54.0,0
32,72.3,18.05,6.5,2000-05-10,54.0,0
32,35.0,16.2,6.2,2000-06-09,54.0,0
32,12.5,16.2,6.2,2000-06-09,54.0,0
32,78.2,11.3,6.2,2000-06-10,54.0,0
32,40.0,15.0,6.2,2000-06-10,54.0,0
32,75.5,11.0,6.2,2000-06-10,54.0,0
32,59.5,15.0,6.2,2000-06-10,54.0,0
32,16.7,15.0,6.2,2000-06-10,54.0,0
32,0.0,14.3,6.2,2000-06-11,54.0,0
32,2.9,14.3,6.2,2000-06-11,54.0,0
32,1.6,13.4,3.5,2000-06-11,54.0,0
32,0.0,14.0,6.2,2000-06-11,54.0,0
32,4.0,14.3,6.2,2000-06-11,54.0,0
32,0.0,17.5,6.2,2000-06-12,54.0,0
32,43.0,24.0,5.9,2000-07-03,54.0,0
32,38.0,15.95,6.5,2001-05-22,54.0,0
32,0.0,2.5,7.3,2002-02-04,54.0,0
32,28.0,10.2,7.0,2003-02-03,54.0,1
32,47.4,9.3,9.6,2003-02-03,54.0,1
32,13.0,6.5,7.3,2003-02-04,54.0,1
32,12.3,2.5,7.3,2003-02-04,54.0,1
32,3.9,2.5,7.3,2003-02-04,54.0,1
32,49.0,22.05,6.2,2003-06-04,54.0,0
32,42.0,28.9,1.5,2003-08-07,54.0,0
32,88.8,24.7,5.7,2005-08-10,54.0,0
32,70.1,19.3,5.9,2006-07-27,54.0,0
32,4.2,16.1,6.5,2007-05-26,54.0,0
32,44.3,15.0,6.2,2008-06-10,54.0,1
32,4.4,9.0,7.4,2009-01-24,54.0,3
32,1.6,8.0,7.1,2009-01-24,54.0,3
32,2.1,3.1,7.1,2009-01-24,54.0,3
32,4.0,8.0,7.1,2009-01-24,54.0,3
32,1.5,3.1,7.1,2009-01-24,54.0,3
32,5.5,8.8,7.1,2009-01-24,54.0,3
32,5.0,3.1,7.1,2009-01-24,54.0,3
32,7.3,3.1,7.1,2009-01-24,54.0,3
32,2.5,3.1,7.1,2009-01-24,54.0,3
32,6.0,8.0,7.1,2009-01-24,54.0,3
32,2.0,8.0,11.5,2009-01-24,54.0,3
32,1.8,3.1,7.1,2009-01-24,54.0,3
32,1.9,3.1,7.1,2009-01-24,54.0,3
32,7.4,8.0,7.1,2009-01-24,54.0,3
32,0.1,3.1,7.1,2009-01-24,54.0,3
32,8.0,3.1,7.1,2009-01-24,54.0,3
32,3.2,8.3,7.1,2009-01-24,54.0,3
32,4.6,7.8,10.5,2009-01-24,54.0,3
32,2.0,3.1,7.1,2009-01-24,54.0,3
32,5.1,3.1,7.1,2009-01-24,54.0,3
32,1.6,7.8,7.1,2009-01-24,54.0,3
32,9.0,8.1,7.1,2009-01-24,54.0,3
32,3.0,7.6,9.9,2009-01-24,54.0,3
32,5.0,9.0,7.1,2009-01-24,54.0,3
32,10.0,7.5,7.1,2009-01-24,54.0,3
32,2.0,7.3,7.1,2009-01-24,54.0,3
32,5.5,3.1,7.1,2009-01-24,54.0,3
32,4.0,3.1,7.1,2009-01-24,54.0,3
32,2.2,3.1,7.1,2009-01-24,54.0,3
32,3.0,3.1,7.1,2009-01-24,54.0,3
32,2.0,3.1,7.1,2009-01-24,54.0,3
32,2.0,3.1,7.1,2009-01-24,54.0,3
32,18.0,22.2,2.1,2010-05-25,54.0,0
32,43.7,16.9,6.2,2010-06-16,54.0,0
32,55.0,19.6,6.5,2011-05-30,54.0,0
32,41.0,19.3,5.9,2012-07-27,54.0,0
32,42.0,19.3,5.9,2012-07-27,54.0,0
32,4.6,3.6,7.1,2013-01-20,54.0,1
32,19.5,4.4,5.3,2013-02-11,60.0,0
32,3.1,10.0,7.3,2013-02-14,60.0,0
32,43.0,15.3,6.5,2013-05-30,54.0,2
32,0.8,18.15,6.5,2013-05-31,54.0,1
32,37.0,10.0,7.1,2014-01-24,60.0,0
32,30.0,3.1,7.1,2014-01-24,54.0,2
32,32.7,3.1,7.1,2014-01-24,54.0,2
32,4.0,3.45,7.1,2014-01-25,54.0,2
32,5.3,3.45,7.1,2014-01-25,54.0,2
32,2.6,11.8,7.1,2014-01-25,54.0,2
32,4.9,3.45,7.1,2014-01-25,54.0,1
32,102.0,16.0,6.5,2014-05-25,54.0,0
32,74.0,24.0,6.2,2014-06-23,54.0,1
32,47.0,21.55,5.9,2014-07-01,54.0,0
32,52.5,15.35,6.2,2015-06-12,54.0,0
32,75.3,24.35,5.7,2015-08-31,54.0,0
32,59.0,24.35,5.7,2015-08-31,54.0,0
32,48.7,23.0,4.5,2015-08-31,54.0,0
32,5.9,15.3,6.5,2017-05-30,54.0,0
32,47.0,15.2,6.5,2018-05-27,54.0,0
32,44.0,15.0,6.5,2018-05-28,54.0,0
32,45.0,15.3,6.5,2018-05-30,54.0,0
32,18.0,15.3,6.5,2018-05-30,54.0,0
32,51.4,17.5,2.7,2018-05-30,54.0,0
32,48.0,15.3,6.5,2018-05-30,54.0,0
32,17.8,21.25,6.2,2018-06-02,54.0,0
32,48.0,20.5,6.2,2018-06-02,54.0,0
32,17.4,21.25,6.2,2018-06-02,54.0,0
32,6.7,22.05,6.2,2018-06-04,54.0,0
32,34.3,18.8,6.2,2018-06-05,54.0,0
32,29.0,16.1,6.2,2018-06-06,54.0,1
32,27.2,16.2,6.2,2018-06-09,54.0,0
32,53.0,16.2,6.2,2018-06-09,54.0,1
32,40.0,15.0,6.2,2018-06-10,54.0,2
32,34.1,18.5,2.4,2018-06-10,54.0,0
32,54.0,19.4,6.2,2018-06-10,54.0,0
32,43.4,15.0,6.2,2018-06-10,54.0,0
32,40.7,21.7,2.7,2018-07-20,54.0,0
32,66.0,23.7,5.9,2018-07-20,54.0,0
32,38.0,26.5,6.2,2020-06-26,54.0,0
32,46.0,28.0,5.7,2020-08-12,54.0,0
32,37.8,5.2,8.8,2020-12-28,54.0,2
32,44.3,6.7,7.0,2020-12-28,54.0,2
32,11.7,5.0,4.7,2020-12-29,54.0,1
32,4.6,21.0,3.5,2023-06-19,54.0,2
32,4.2,22.0,6.2,2023-06-19,54.0,2
32,9.6,22.0,6.2,2023-06-19,54.0,2
32,10.6,21.7,6.2,2023-06-19,54.0,2
32,30.0,22.2,6.2,2023-06-20,54.0,0
33,29.3,26.3,5.9,1987-07-06,54.0,0
33,26.0,18.0,5.7,1987-08-24,54.0,0
33,32.5,18.82,6.0,1987-09-01,54.0,0
33,71.8,20.3,6.0,1987-09-01,54.0,0
33,35.0,21.4,2.4,1987-09-01,54.0,0
33,62.0,21.5,6.0,1987-09-01,54.0,0
33,5.1,9.28,7.2,1988-03-18,54.0,3
33,32.7,17.18,6.5,1988-05-14,54.0,1
33,59.1,19.0,6.2,1988-06-16,54.0,0
33,39.0,17.28,6.2,1988-06-16,54.0,0
33,56.1,17.28,6.2,1988-06-16,54.0,0
33,94.0,17.0,6.2,1988-06-16,54.0,0
33,46.2,20.8,1.4,1988-06-29,54.0,1
33,59.2,19.6,2.1,1988-06-29,54.0,1
33,33.0,23.5,5.9,1989-07-06,57.0,0
33,43.0,22.0,5.9,1989-07-06,57.0,0
33,26.8,23.95,5.9,1989-07-06,57.0,0
33,12.0,18.0,5.7,1989-08-16,54.0,0
33,37.0,9.72,7.3,1990-02-11,54.0,4
33,29.0,8.5,4.7,1990-02-11,54.0,4
33,38.2,8.3,6.0,1990-02-11,54.0,4
33,33.6,8.5,7.6,1990-02-11,54.0,4
33,37.0,9.72,7.3,1990-02-11,54.0,4
33,35.7,6.5,7.3,1990-02-11,54.0,4
33,31.5,8.6,7.3,1990-02-11,54.0,4
33,5.5,23.63,6.0,1990-09-15,54.0,0
33,8.0,21.3,0.9,1990-09-15,54.0,0
33,29.6,21.9,6.0,1990-09-15,54.0,0
33,32.0,22.1,6.0,1990-09-15,54.0,0
33,28.5,14.8,6.6,1991-10-14,54.0,3
33,17.8,14.9,4.5,1991-10-14,54.0,3
33,11.5,19.4,6.5,1992-05-31,54.0,1
33,70.0,25.63,5.7,1992-08-08,54.0,1
33,52.0,28.3,5.7,1992-08-08,54.0,1
33,21.8,25.6,5.7,1992-08-08,54.0,1
33,87.6,26.4,3.3,1992-08-08,54.0,1
33,88.0,27.5,5.7,1992-08-08,54.0,1
33,38.8,27.1,2.8,1992-08-08,54.0,1
33,58.5,26.3,5.7,1992-08-08,54.0,1
33,89.1,22.0,6.2,1993-06-20,54.0,1
33,33.0,22.3,6.2,1993-06-20,54.0,1
33,54.0,21.9,2.6,1993-06-20,54.0,1
33,17.5,22.2,6.2,1993-06-20,54.0,1
33,2.0,9.9,7.0,1993-12-18,60.0,1
33,15.5,7.2,7.0,1993-12-24,54.0,17
33,14.5,6.5,7.0,1993-12-24,54.0,17
33,12.2,7.3,7.0,1993-12-24,54.0,17
33,7.8,6.3,7.0,1993-12-24,54.0,17
33,8.5,13.08,7.0,1993-12-24,54.0,17
33,20.5,9.5,7.0,1993-12-24,54.0,17
33,15.2,8.8,15.5,1993-12-24,54.0,17
33,17.0,7.6,6.5,1993-12-24,54.0,17
33,15.0,13.08,7.0,1993-12-24,54.0,17
33,14.0,8.7,7.4,1993-12-24,54.0,17
33,11.0,7.4,7.0,1993-12-24,54.0,17
33,19.0,8.25,7.1,1994-01-02,54.0,8
33,17.2,8.68,7.3,1995-02-24,65.0,1
33,1.5,13.75,7.2,1995-03-06,65.0,1
33,91.0,24.5,5.7,1995-08-10,54.0,0
33,108.0,24.4,5.7,1995-08-10,54.0,0
33,4.5,11.58,7.0,1995-12-22,68.0,2
33,10.5,12.9,7.0,1995-12-22,68.0,2
33,12.0,10.43,7.3,1996-02-07,68.0,1
33,12.0,9.0,7.3,1996-02-07,68.0,1
33,10.0,8.0,7.3,1996-02-07,68.0,1
33,15.0,10.2,7.3,1996-02-07,68.0,1
33,72.5,20.1,6.5,1997-05-16,54.0,0
33,65.0,19.8,6.5,1997-05-16,54.0,0
33,40.0,19.5,5.7,1997-08-27,54.0,1
33,38.0,7.9,7.1,1998-01-18,63.0,1
33,1.4,12.5,7.1,1998-04-29,54.0,0
33,2.4,12.2,3.0,1998-04-29,54.0,0
33,91.0,20.87,5.7,1998-08-02,54.0,0
33,25.2,23.7,3.2,1999-07-27,54.0,0
33,36.5,23.0,5.9,1999-07-27,54.0,0
33,15.5,14.5,6.6,1999-10-18,54.0,0
33,6.0,13.3,6.9,1999-12-25,60.0,4
33,4.7,11.78,7.0,1999-12-25,68.0,4
33,0.0,11.78,7.0,1999-12-25,54.0,4
33,6.5,12.5,7.0,1999-12-25,54.0,4
33,1.0,10.9,7.0,1999-12-25,60.0,4
33,3.0,12.4,7.0,1999-12-25,54.0,4
33,4.9,11.0,7.0,1999-12-25,54.0,4
33,5.0,11.78,7.0,1999-12-25,54.0,4
33,4.5,12.0,7.0,1999-12-25,54.0,4
33,4.0,9.9,7.0,1999-12-25,54.0,4
33,6.7,11.78,7.0,1999-12-25,54.0,4
33,7.0,11.5,7.0,1999-12-25,54.0,4
33,2.2,11.3,7.0,1999-12-25,60.0,4
33,4.0,13.4,7.0,1999-12-25,54.0,4
33,7.0,11.0,7.0,1999-12-25,60.0,4
33,5.3,11.5,7.0,1999-12-25,54.0,4
33,2.5,11.78,7.0,1999-12-25,68.0,4
33,7.0,11.78,7.0,1999-12-25,54.0,4
33,7.0,12.5,7.0,1999-12-25,54.0,4
33,5.8,11.4,7.0,1999-12-25,54.0,4
33,4.8,13.6,12.4,1999-12-25,54.0,4
33,7.2,11.9,8.4,1999-12-25,54.0,4
33,11.0,12.1,7.0,1999-12-25,60.0,4
33,3.0,11.7,7.0,1999-12-25,54.0,4
33,3.5,10.0,7.0,1999-12-25,54.0,4
33,5.0,11.5,5.4,1999-12-25,68.0,4
33,4.0,11.78,7.0,1999-12-25,60.0,4
33,6.5,11.0,7.0,1999-12-25,54.0,4
33,3.0,11.3,7.0,1999-12-25,54.0,4
33,6.0,10.5,7.0,1999-12-25,54.0,4
33,2.5,11.3,7.0,1999-12-25,54.0,4
33,6.0,11.9,9.1,1999-12-25,54.0,4
33,3.2,11.8,7.0,1999-12-25,54.0,4
33,6.0,11.78,7.0,1999-12-25,54.0,4
33,7.5,11.2,7.0,1999-12-25,60.0,4
33,3.8,12.3,7.8,1999-12-25,54.0,4
33,7.0,10.3,7.0,1999-12-25,54.0,4
33,7.0,11.5,7.0,1999-12-25,68.0,4
33,26.0,19.5,6.5,2000-05-07,54.0,1
33,16.0,14.38,6.5,2000-05-09,54.0,0
33,26.0,15.12,6.5,2000-05-10,54.0,0
33,2.5,14.4,7.1,2003-04-30,54.0,0
33,24.0,25.9,5.9,2003-07-15,54.0,0
33,14.5,21.0,6.5,2004-05-21,54.0,0
33,75.5,13.2,6.5,2008-05-18,54.0,0
33,8.0,14.3,6.5,2008-05-18,54.0,0
33,35.8,17.8,3.0,2008-05-31,54.0,0
33,45.0,20.18,6.5,2008-05-31,54.0,0
33,2.0,5.05,7.1,2009-01-24,68.0,3
33,6.0,7.5,7.1,2009-01-24,54.0,3
33,6.8,8.3,10.1,2009-01-24,54.0,3
33,0.3,7.5,7.1,2009-01-24,54.0,3
33,6.0,5.05,7.1,2009-01-24,54.0,3
33,10.0,8.8,7.1,2009-01-24,54.0,3
33,7.0,5.05,7.1,2009-01-24,54.0,3
33,9.5,7.6,7.1,2009-01-24,54.0,3
33,13.2,7.5,7.1,2009-01-24,54.0,3
33,6.0,8.0,7.1,2009-01-24,54.0,3
33,5.0,8.8,7.1,2009-01-24,54.0,3
33,1.9,8.3,7.1,2009-01-24,54.0,3
33,5.0,5.05,7.1,2009-01-24,54.0,3
33,2.0,8.2,7.1,2009-01-24,54.0,3
33,10.0,7.8,7.1,2009-01-24,68.0,3
33,3.0,5.05,7.1,2009-01-24,68.0,3
33,7.8,8.2,11.6,2009-01-24,54.0,3
33,6.6,8.3,9.1,2009-01-24,54.0,3
33,9.6,7.6,6.4,2009-01-24,68.0,3
33,3.8,5.05,7.1,2009-01-24,54.0,3
33,12.6,5.05,7.1,2009-01-24,54.0,3
33,12.0,5.05,7.1,2009-01-24,54.0,3
33,3.7,8.0,7.1,2009-01-24,54.0,3
33,12.5,7.9,7.1,2009-01-24,54.0,3
33,9.5,8.3,7.1,2009-01-24,54.0,3
33,3.7,5.05,7.1,2009-01-24,54.0,3
33,2.6,9.2,10.8,2009-01-24,54.0,3
33,10.0,9.0,7.1,2009-01-24,54.0,3
33,10.0,8.2,7.1,2009-01-24,54.0,3
33,1.5,11.2,7.3,2010-02-27,54.0,1
33,6.0,15.15,7.3,2010-02-27,68.0,1
33,3.0,12.0,7.2,2010-02-27,54.0,1
33,2.4,11.4,5.5,2010-02-27,68.0,1
33,6.7,13.0,7.3,2010-02-27,68.0,1
33,0.5,11.0,7.3,2010-02-28,54.0,0
33,1.0,11.3,7.3,2010-02-28,54.0,0
33,0.6,11.5,5.3,2010-02-28,54.0,1
33,37.0,25.0,5.7,2011-08-02,54.0,0
33,29.9,24.2,3.4,2011-08-02,54.0,0
33,23.0,15.32,6.2,2013-06-07,61.0,17
33,1.0,20.8,6.2,2013-06-07,61.0,14
33,78.5,16.2,6.2,2013-06-08,54.0,1
33,68.0,26.5,5.9,2013-07-26,54.0,1
33,36.5,25.0,5.9,2013-07-26,54.0,1
33,48.7,25.6,2.6,2013-07-26,54.0,1
33,65.0,27.5,5.9,2013-07-26,54.0,1
33,6.7,24.9,2.5,2013-07-26,54.0,1
33,0.0,23.9,5.9,2013-07-27,54.0,0
33,0.0,19.87,5.9,2013-07-27,54.0,0
33,0.0,22.7,5.9,2013-07-27,54.0,0
33,23.0,17.0,6.6,2013-10-23,54.0,0
33,2.2,8.47,7.1,2014-01-25,61.0,8
33,12.0,7.72,7.1,2014-01-29,54.0,2
33,16.2,10.72,7.3,2014-02-14,60.0,0
33,19.2,20.18,6.5,2014-05-31,54.0,0
33,0.4,10.4,10.3,2018-03-02,68.0,0
33,42.3,19.5,6.5,2018-05-26,54.0,0
33,38.0,21.5,6.5,2018-05-26,54.0,0
33,54.3,19.3,6.5,2018-05-30,54.0,0
33,81.0,16.4,6.2,2018-06-05,54.0,0
33,6.0,14.38,6.5,2020-05-09,54.0,2
33,13.2,14.38,6.5,2020-05-09,54.0,2
33,4.8,22.2,6.5,2020-05-09,54.0,2
33,35.0,14.38,6.5,2020-05-09,54.0,2
33,8.0,20.8,6.5,2020-05-09,54.0,2
33,16.0,21.5,6.5,2020-05-09,54.0,2
33,6.3,21.5,6.5,2020-05-09,54.0,2
33,18.0,14.38,6.5,2020-05-09,54.0,2
33,61.5,14.38,6.5,2020-05-09,54.0,2
33,14.5,20.4,6.5,2020-05-09,54.0,2
33,9.7,21.1,2.4,2020-05-09,54.0,2
33,32.5,21.0,6.2,2021-06-17,54.0,2
33,31.0,20.6,6.2,2021-06-17,54.0,2
33,38.3,20.7,3.0,2021-06-17,54.0,2
33,0.0,22.6,6.2,2022-06-19,54.0,0
33,3.2,24.6,3.8,2022-06-19,54.0,0
33,3.4,25.0,1.9,2022-06-19,54.0,1
33,0.6,10.0,7.0,2023-12-05,54.0,14
34,140.0,9.0,13.1,1987-02-03,54.0,1
34,106.2,19.82,12.0,1987-10-02,54.0,3
34,30.0,13.0,12.0,1987-10-02,54.0,3
34,80.0,13.5,12.0,1987-10-02,54.0,3
34,65.7,19.82,12.0,1987-10-02,54.0,3
34,98.2,17.0,12.0,1987-10-02,54.0,3
34,0.0,12.8,12.0,1987-10-09,54.0,1
34,36.0,17.35,12.0,1987-10-09,54.0,1
34,108.0,10.5,12.0,1987-10-09,54.0,1
34,14.2,17.35,12.0,1987-10-09,54.0,1
34,25.8,14.7,12.0,1987-10-09,54.0,1
34,4.4,13.5,12.0,1987-10-09,54.0,1
34,42.1,17.35,12.0,1987-10-09,54.0,1
34,71.5,13.0,12.0,1987-10-09,54.0,1
34,20.2,17.35,12.0,1987-10-09,54.0,1
34,7.1,13.6,12.0,1987-10-09,54.0,1
34,48.0,17.35,12.0,1987-10-09,54.0,1
34,145.0,17.35,12.0,1987-10-09,54.0,1
34,92.3,18.2,12.0,1987-10-28,54.0,1
34,51.9,16.9,12.0,1987-10-28,54.0,1
34,117.2,14.8,12.0,1987-10-28,54.0,1
34,6.5,10.03,12.8,1987-12-02,54.0,3
34,0.0,10.03,12.8,1987-12-02,54.0,3
34,3.0,3.8,12.8,1987-12-02,54.0,3
34,2.4,10.03,12.8,1987-12-02,54.0,3
34,0.0,3.5,12.8,1987-12-02,54.0,3
34,100.0,7.0,12.8,1987-12-13,54.0,1
34,131.3,8.3,12.8,1987-12-13,54.0,1
34,140.0,12.0,12.9,1988-11-09,54.0,0
34,174.0,22.2,11.0,1989-09-19,54.0,0
34,110.0,17.18,12.0,1990-10-23,54.0,1
34,191.9,17.18,12.0,1990-10-23,54.0,1
34,52.6,17.6,12.0,1990-10-23,54.0,1
34,135.0,17.18,12.0,1990-10-23,54.0,1
34,57.0,20.93,11.0,1991-09-11,54.0,0
34,18.0,19.9,11.0,1992-09-21,54.0,2
34,447.6,14.3,11.0,1992-09-21,54.0,2
34,65.3,19.9,11.0,1992-09-21,54.0,2
34,149.6,15.9,11.0,1992-09-21,54.0,2
34,255.4,19.9,11.0,1992-09-21,54.0,2
34,19.4,20.3,4.5,1992-09-21,54.0,2
34,47.8,16.8,11.0,1992-09-21,54.0,2
34,220.0,17.0,5.3,1992-09-26,54.0,4
34,178.0,18.5,11.0,1992-09-26,54.0,4
34,218.9,22.9,11.0,1992-09-26,54.0,4
34,312.2,19.1,11.0,1992-09-26,54.0,4
34,163.0,22.9,11.0,1992-09-26,54.0,4
34,147.0,19.5,11.0,1992-09-26,54.0,4
34,170.0,22.9,11.0,1992-09-26,54.0,4
34,58.0,22.9,11.0,1992-09-26,54.0,4
34,46.0,22.9,11.0,1992-09-26,54.0,4
34,150.0,20.2,5.4,1992-09-26,54.0,4
34,220.0,19.8,11.0,1992-09-26,54.0,4
34,177.0,22.9,11.0,1992-09-26,54.0,4
34,175.0,22.9,11.0,1992-09-26,54.0,4
34,99.0,20.4,11.0,1993-09-22,54.0,1
34,107.0,19.5,11.0,1993-09-22,54.0,1
34,78.2,12.8,12.0,1993-10-28,54.0,6
34,123.1,12.0,12.0,1993-10-28,54.0,6
34,80.5,12.3,12.0,1993-10-28,54.0,6
34,78.0,19.73,11.0,1994-09-23,54.0,0
34,0.0,17.23,12.0,1994-10-17,54.0,11
34,0.0,17.8,12.0,1994-10-17,54.0,11
34,0.0,15.6,12.0,1994-10-17,54.0,11
34,0.0,17.23,12.0,1994-10-17,54.0,11
34,0.0,17.23,12.0,1994-10-17,54.0,11
34,0.0,15.3,2.0,1994-10-17,54.0,11
34,0.0,16.1,2.8,1994-10-17,54.0,11
34,0.0,15.0,12.0,1994-10-17,54.0,11
34,0.0,16.6,12.0,1994-10-17,54.0,11
34,0.0,15.5,12.0,1994-10-17,54.0,11
34,0.0,17.23,12.0,1994-10-17,54.0,11
