cod_nat_catnat;cod_commune;lib_risque_jo;num_risque_jo;dat_deb;dat_fin;duration_days
INTE1425669A;30129.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34220.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30171.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34172.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34291.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30350.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34046.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34042.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34248.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34036.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34250.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34128.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34029.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34016.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34252.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34010.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34260.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30354.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30353.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34308.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34132.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34133.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34312.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34142.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34144.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34053.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34055.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34121.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34219.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34204.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34114.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34108.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34106.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34102.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34093.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34126.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34091.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34174.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34082.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34082.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34080.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34076.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34229.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34243.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34060.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34188.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34152.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30321.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-18;1
INTE1425669A;34152.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34320.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34328.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34335.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30234.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34163.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30229.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34163.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34163.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30236.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34049.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34041.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34038.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34028.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34019.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34008.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30210.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34005.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30199.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34171.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30348.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34267.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34160.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30309.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34119.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30307.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34117.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30298.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30296.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34111.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34083.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30238.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34079.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1503998A;30188.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30270.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30268.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;30253.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34153.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34064.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34051.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34156.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34067.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30042.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;34216.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30038.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;12179.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1425669A;81023.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1425669A;34303.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34304.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34306.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34311.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30162.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34316.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30243.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;81188.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1425669A;81192.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1425669A;81193.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1427189A;34115.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30259.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30223.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30176.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30007.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30010.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;48116.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30026.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30046.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30053.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30058.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30094.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1422691A;30152.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;48194.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;48194.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30040.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;48116.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;12225.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-17;0
INTE1425669A;34313.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34286.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30263.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34283.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34282.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34278.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30002.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30008.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;30008.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;34277.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34276.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30009.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30017.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34273.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34271.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;30027.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34268.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34287.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1425669A;34122.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-19;2
INTE1422691A;30170.0;Inondations et/ou Coulées de Boue;54.0;2014-09-17;2014-09-20;3
INTE1425669A;7004.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7153.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1507293A;72089.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;33366.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1502134A;47310.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;7156.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7023.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1427189A;72216.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;7162.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7162.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7081.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1507293A;95628.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;7074.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7065.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7187.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7190.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7196.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7199.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7065.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7025.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7202.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7207.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7030.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7210.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7153.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7019.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7093.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7011.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7003.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1430243A;7050.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7107.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7110.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7111.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7112.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1430243A;7336.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7112.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7115.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7115.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7116.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7104.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7101.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7100.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7118.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7131.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7061.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7098.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7139.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7147.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7149.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7149.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7096.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1430243A;7336.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7006.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7053.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7233.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7229.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7295.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7295.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7305.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7307.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7314.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7322.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1503998A;7244.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1503998A;7244.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7322.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7324.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;48015.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7325.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7327.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7329.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1503998A;7087.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1503998A;7087.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7338.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7348.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1503998A;7087.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;80466.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;80260.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;80211.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-18;0
INTE1425669A;7327.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7289.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7331.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7286.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;48198.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7233.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7266.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;48135.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;48119.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7274.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7275.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;48119.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7272.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7286.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7278.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;48117.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7281.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-19;1
INTE1425669A;7282.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7282.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1425669A;7277.0;Inondations et/ou Coulées de Boue;54.0;2014-09-18;2014-09-20;2
INTE1427189A;83047.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1425669A;7022.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-20;1
INTE1427189A;83062.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1427189A;83069.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1427189A;83126.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1427189A;83129.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1427189A;83137.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1430243A;27047.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1425669A;3260.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1425669A;3214.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1425669A;54273.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
INTE1427189A;83009.0;Inondations et/ou Coulées de Boue;54.0;2014-09-19;2014-09-19;0
