cod_nat_catnat;cod_commune;lib_risque_jo;dat_deb;dat_fin;duration_days
INTE1711727A;94018;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18077;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1620877A;45251;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1620877A;45323;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-03;1
INTE1719705A;27495;Inondations Remontée Nappe;2016-06-02;2016-06-08;6
INTE1625246A;18005;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18026;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1831446A;94068;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-06;4
INTE1625246A;18074;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18075;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-02;0
INTE1633036A;10349;Inondations Remontée Nappe;2016-06-02;2016-06-20;18
INTE1625246A;18099;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18116;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18119;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-03;1
INTE1625246A;18120;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-03;1
INTE1625246A;18174;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-03;1
INTE1620877A;77013;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-02;0
INTE1625246A;18124;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE2023938A;78358;Inondations Remontée Nappe;2016-06-02;2016-06-05;3
INTE1625246A;18134;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1625246A;18110;Inondations et/ou Coulées de Boue;2016-06-02;2016-06-04;2
INTE1719705A;27058;Inondations Remontée Nappe;2016-06-03;2016-06-09;6
INTE1630434A;88027;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1630434A;54103;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;08485;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-04;1
INTE1625246A;57037;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-04;1
INTE1620877A;08421;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-04;1
INTE1719705A;27598;Inondations Remontée Nappe;2016-06-03;2016-06-08;5
INTE1625246A;57119;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57566;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57158;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57295;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1630434A;54171;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57333;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57448;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57454;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57498;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57616;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57630;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1630434A;54100;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1630434A;54502;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-04;1
INTE1620877A;08376;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1625246A;57712;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;55154;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;08269;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1626972A;67133;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1626972A;37074;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-06;3
INTE1620877A;55168;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;55169;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1633036A;57490;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;55022;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;55009;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;55275;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1626972A;55445;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1637220A;27473;Inondations Remontée Nappe;2016-06-03;2016-06-05;2
INTE1630434A;78190;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-05;2
INTE1620877A;08184;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-04;1
INTE1620877A;08168;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;08065;Inondations et/ou Coulées de Boue;2016-06-03;2016-06-03;0
INTE1620877A;78172;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1701176A;77008;Mouvement de Terrain;2016-06-04;2016-06-05;1
INTE1620877A;08197;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;08223;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;55355;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;54331;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;78239;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-06;2
INTE1620877A;08276;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;55364;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1617716A;78320;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1620877A;08293;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1637220A;67133;Mouvement de Terrain;2016-06-04;2016-06-04;0
INTE1637220A;27681;Inondations Remontée Nappe;2016-06-04;2016-06-10;6
INTE1810998A;94054;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1630434A;78402;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1620877A;08406;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;08399;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;54240;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1625246A;74298;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;37242;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-06;2
INTE1620877A;55285;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55419;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55527;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55341;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55251;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55155;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1626972A;78123;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-06;2
INTE1620877A;37118;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55437;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1625246A;57124;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1620877A;55460;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;37261;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-06;2
INTE1630434A;37273;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1620877A;37195;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-05;1
INTE1620877A;37243;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-04;0
INTE1630434A;37122;Inondations et/ou Coulées de Boue;2016-06-04;2016-06-06;2
INTE1616446A;62524;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62536;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62589;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62401;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1633036A;67324;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1616446A;62609;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1620877A;57556;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1620877A;08420;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1633036A;67324;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1633036A;76231;Inondations Remontée Nappe;2016-06-05;2016-06-07;2
INTE1616446A;62034;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1620877A;55358;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1616446A;62021;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1620877A;55191;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1620877A;45273;Mouvement de Terrain;2016-06-05;2016-06-19;14
INTE1620877A;08172;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1616446A;62626;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62641;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62714;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62648;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62649;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1616446A;62733;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
INTE1620877A;02831;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1620877A;08373;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1620877A;02020;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-05;0
INTE1616446A;62670;Inondations et/ou Coulées de Boue;2016-06-05;2016-06-08;3
